pair_id	median_1p36_21	median_1p36_11	median_1p35_2	median_1p31_3	median_1q21_3	median_1q22	median_1q32_2	median_1q42_13	median_2p11_2	median_2q12_2	median_2q13	median_2q31_1	median_3p22_3	median_3p21_31	median_3p13	median_4q35_1	median_5p15_33	median_5q32	median_5q35_3	median_5q35_3_1	median_6p21_32	median_6q21	median_6q25_3	median_7p22_2	median_7q11_23	median_7q11_23_1	median_7q36_1	median_8p11_23	median_9p21_3	median_9q34_3	median_10p12_2	median_10q22_2	median_10q24_2	median_10q24_32	median_11q13_4	median_11q22_3	median_12p13_31	median_12p13_31_1	median_13q12_11	median_13q14_13	median_13q14_3	median_14q32_12	median_14q32_33	median_15q15_1	median_15q15_1_1	median_15q26_1	median_16p13_3	median_16p11_2	median_16q22_1	median_17p13_3	median_17p13_1	median_17q11_1	median_17q11_2	median_17q23_1	median_17q23_3	median_17q25_1	median_18q21_2	median_19p13_11	median_20p11_22	median_1q42_12	median_2p11_2_1	median_2q12_2_1	median_2q31_1_1	median_4q31_21	median_7q36_1_1	median_8q12_1	median_9q22_32	median_10q11_21	median_11q22_3_1	median_13q12_11_1	median_13q14_2	median_14q32_12_1	median_15q25_2	median_15q26_1_1	median_16p11_2_1	median_16q22_1_1	median_17p11_2	median_17q11_2_1	median_17q22	median_19p13_12	median_19q13_33	median_22q12_1	median_22q13_2	median_1p36_21_1	median_1p36_11_1	median_1q23_2	median_2p13_3	median_3p21_31_1	median_3q21_1	median_7p22_1	median_10q21_3	median_15q15_1_2	median_16p13_3_1	median_17q23_2	median_18q11_2	median_19q13_12
141_pair	-4.421466e-02	-4.325276e-02	-4.325276e-02	1.406370e-02	-4.006924e-02	-4.006924e-02	0	9.032931e-03	-3.991036e-02	-2.122922e-02	-2.046335e-02	2.707472e-04	1.864164e-03	-1.046085e+00	0	2.687134e-03	0	6.644622e-03	-5.748821e-02	-5.748821e-02	-4.975723e-02	0	-9.910681e-03	0	1.015358e-02	1.015358e-02	-1.732692e-02	0	0	-4.128217e-02	0	-1.128113e-02	-3.675162e-02	-1.018932e+00	-2.587659e-02	0	-3.739454e-02	-2.431983e-02	-6.288206e-03	-9.911750e-01	-9.911750e-01	5.650158e-04	-5.231439e-02	-9.982433e-01	6.112377e-03	0	0	-1.312470e-02	4.968729e-03	0	0	6.127582e-03	-9.472578e-03	-4.693870e-03	-1.111218e-02	5.426008e-04	0	0	0	9.032931e-03	-3.991036e-02	-2.122922e-02	2.707472e-04	-1.375227e-02	-1.732692e-02	0	6.690445e-04	7.241807e-03	0	-6.288206e-03	-9.911750e-01	5.650158e-04	0	0	-1.312470e-02	4.968729e-03	4.315085e-03	-9.472578e-03	-4.693870e-03	0	-4.700556e-04	0	0	-4.421466e-02	-4.325276e-02	-3.001043e-02	-2.277510e-03	-1.046085e+00	-3.496706e-02	0	4.274198e-03	6.112377e-03	0	-4.693870e-03	0	0
1423_pair	-1.259261e-02	-7.434322e-03	-7.434322e-03	6.330766e-04	2.852514e-03	-3.932455e-03	-4.514004e-03	-1.052779e-01	0	-2.559513e-03	-2.559513e-03	0	-7.036171e-04	-1.818353e-03	1.620138e-03	-2.657998e-04	-1.481925e-03	-5.087744e-03	-5.087744e-03	-2.007560e-02	2.676236e-03	3.323446e-03	-4.056649e-04	-8.366470e-03	-2.736151e-04	-2.736151e-04	-8.997411e-03	-1.021121e-02	0	-1.476865e-02	4.844784e-03	0	-1.410914e-03	3.604566e-04	0	5.535795e-03	3.833702e-04	-2.198130e-02	4.059811e-03	-5.071602e-02	-3.438010e-01	-1.291099e-03	-3.926034e-03	5.714202e-03	5.714202e-03	-3.365650e-03	-1.393966e-03	1.236733e-03	0	0	0	-4.495781e-03	-4.495781e-03	0	0	-1.491961e-02	0	0	0	-1.052779e-01	0	-2.559513e-03	0	-1.498185e-03	-8.997411e-03	1.703356e-03	0	-5.607975e-03	-5.485235e-03	4.059811e-03	-5.071602e-02	-1.291099e-03	-3.365650e-03	-4.816108e-03	-8.987476e-03	0	-1.423418e-02	-4.495781e-03	0	0	0	2.801638e-03	-3.233970e-03	-1.259261e-02	-7.434322e-03	0	0	-1.818353e-03	-1.007436e-01	-8.366470e-03	0	5.714202e-03	-1.393966e-03	0	0	1.062751e-03
1424_pair	-2.211217e-03	0	0	-9.175882e-04	-4.422219e-04	-4.422219e-04	1.201139e-03	1.489846e-03	-4.068383e-02	-1.120931e-03	-1.120931e-03	0	0	0	-1.320132e-03	0	0	-2.005251e-03	-2.005251e-03	-2.005251e-03	1.021857e-03	4.597518e-03	-5.647140e-04	0	8.312632e-04	8.312632e-04	0	0	5.240638e-04	-4.442162e-03	2.198854e-03	-1.868372e-04	0	0	4.686199e-04	0	-9.763148e-04	-3.328910e-04	1.039632e-03	1.039632e-03	1.039632e-03	0	0	4.733894e-04	4.733894e-04	5.834425e-05	1.789459e-03	0	0	0	0	-7.209073e-04	-7.209073e-04	0	0	-1.430798e-03	2.533497e-03	0	0	1.489846e-03	-6.062372e-03	-1.120931e-03	0	0	0	-1.040326e-03	0	-1.006774e-02	0	1.039632e-03	1.039632e-03	0	5.834425e-05	-9.300264e-05	-2.361645e-02	0	-2.908578e-03	-7.209073e-04	0	0	-7.422849e-04	0	0	-2.565124e-03	0	6.386783e-04	0	0	2.639730e-03	0	-4.218109e-05	4.733894e-04	1.789459e-03	0	0	2.848531e-04
1425_pair	-7.899881e-03	0	0	0	6.209055e-04	6.209055e-04	-2.014487e-03	-2.014487e-03	-1.915564e-02	0	0	4.296524e-03	0	-9.503245e-04	-9.503245e-04	-4.953358e-03	-1.197431e-04	-4.239797e-03	-7.148691e-03	-7.148691e-03	-2.432391e-03	0	-8.310205e-03	-1.313467e-02	-1.018176e-02	-1.018176e-02	-9.247533e-03	0	0	-7.155093e-03	0	0	0	0	3.285838e-03	0	-1.296839e-02	1.420659e-03	0	-9.567248e-01	-9.567248e-01	-3.407259e-03	-3.407259e-03	3.614632e-03	3.614632e-03	-4.154698e-03	-2.419812e-03	1.518430e-05	7.318781e-03	0	0	-1.103292e-03	-5.082636e-03	2.435413e-03	4.852976e-04	0	-8.030287e-04	0	0	-2.014487e-03	-1.020283e-03	0	4.296524e-03	-1.102914e-03	-9.247533e-03	0	0	-9.714598e-03	0	0	-9.567248e-01	-3.407259e-03	0	-4.737952e-03	1.518430e-05	7.318781e-03	-1.552924e-02	-5.082636e-03	2.435413e-03	0	0	0	0	-7.899881e-03	0	0	2.382423e-03	-9.503245e-04	1.951941e-03	-1.313467e-02	0	3.614632e-03	-2.419812e-03	2.435413e-03	0	4.150498e-03
1426_pair	-1.659640e-03	0	0	0	1.120196e-02	-7.024405e-04	-1.198833e-03	-1.198833e-03	0	-5.317827e-04	-3.982851e-03	3.817114e-04	0	0	0	2.366470e-03	0	-1.281397e-03	-2.891748e-03	-2.891748e-03	-2.006978e-03	2.985079e-04	-4.718400e-04	-3.368019e-03	-2.266274e-03	-2.266274e-03	-5.088955e-03	0	-1.831318e-03	-9.978411e-03	0	2.837299e-03	0	0	-3.021740e-03	3.816649e-05	-4.928719e-03	3.001440e-03	0	-4.418401e-01	-7.067373e-01	0	0	-8.502378e-04	-8.502378e-04	-1.432109e-03	0	1.516055e-03	0	0	0	0	0	-2.009426e-04	-2.009426e-04	2.197150e-03	1.794984e-03	0	0	-1.198833e-03	0	-5.317827e-04	3.817114e-04	-1.430036e-04	-5.088955e-03	8.548857e-04	0	-6.654399e-03	3.816649e-05	0	-4.418401e-01	0	0	-1.432109e-03	1.516055e-03	0	-4.530901e-02	0	-2.009426e-04	0	1.795455e-03	0	0	-1.659640e-03	0	0	0	0	0	-3.368019e-03	2.837299e-03	-8.502378e-04	-2.180184e-04	-2.009426e-04	-1.457268e-03	0
1427_pair	-5.851624e-03	0	0	0	1.820083e-03	1.820083e-03	-2.952955e-03	0	-2.349083e-04	-4.000741e-03	-4.000741e-03	0	1.094197e-03	-3.409810e-03	0	8.860462e-04	-4.162874e-04	-2.940862e-04	-3.029710e-03	-3.029710e-03	2.969361e-03	5.431115e-04	0	0	-6.355689e-03	-6.355689e-03	-7.672504e-04	1.601138e-03	0	-2.223070e-03	0	0	0	0	5.291122e-04	0	0	9.702822e-04	2.047603e-03	6.475774e-04	6.475774e-04	-1.310261e-03	-4.160265e-03	2.355423e-03	2.355423e-03	-9.489477e-01	0	2.345753e-04	0	0	0	-7.911852e-04	-7.911852e-04	0	0	0	0	6.381813e-03	0	0	-8.626613e-03	-1.874668e-03	0	-1.532696e-03	-7.672504e-04	2.381752e-03	-2.929432e-04	-7.137617e-03	0	2.047603e-03	6.475774e-04	-1.310261e-03	0	-9.489477e-01	2.345753e-04	0	1.644311e-03	-7.911852e-04	0	6.381813e-03	3.027828e-03	0	0	-5.851624e-03	0	1.820083e-03	1.927150e-03	-3.250961e-03	0	0	3.812089e-03	2.355423e-03	0	0	0	0
1430_pair	4.660752e-03	0	0	0	0	0	4.383499e-04	4.383499e-04	-1.355452e-02	0	0	4.164281e-04	-1.307609e-03	3.767215e-03	2.516103e-03	-2.418920e-03	4.889355e-03	1.034595e-03	-1.796308e-04	-1.796308e-04	2.859922e-03	0	2.085976e-03	0	4.174114e-03	4.174114e-03	5.438821e-04	0	0	-9.267920e-01	0	0	0	0	4.436596e-03	0	-1.393012e-04	-1.393012e-04	5.020021e-03	7.753809e-03	-9.634198e-01	0	0	-1.136260e-03	-1.136260e-03	0	0	2.095107e-03	0	0	0	6.759425e-05	6.759425e-05	-1.866630e-04	-1.866630e-04	2.634990e-03	0	0	-4.843840e-03	4.383499e-04	-6.729698e-03	0	4.164281e-04	-2.759649e-03	5.438821e-04	0	9.092205e-04	-1.630553e-02	0	5.020021e-03	7.753809e-03	0	0	-1.714908e-03	2.095107e-03	0	-4.115364e-03	6.759425e-05	-1.866630e-04	0	-1.063571e-03	0	0	4.660752e-03	0	-1.695165e-03	-2.559150e-03	3.767215e-03	0	0	0	-1.136260e-03	0	-1.866630e-04	0	5.166493e-03
1431_pair	1.542183e-03	0	0	-2.604628e-04	-4.532841e-04	-4.532841e-04	1.715903e-04	1.715903e-04	0	-2.649175e-04	-2.649175e-04	0	0	3.631463e-03	3.631463e-03	4.422291e-03	0	3.142114e-03	4.226401e-03	4.226401e-03	-1.556803e-03	0	4.135595e-04	1.881171e-03	-2.158467e-03	-2.158467e-03	6.923503e-03	0	0	-6.361003e-03	0	9.078179e-04	0	0	3.176839e-03	-1.242849e-03	0	0	4.793030e-03	6.039149e-03	6.039149e-03	-9.704349e-01	-9.704349e-01	5.013821e-04	5.013821e-04	0	0	-1.836861e-03	4.127891e-04	0	0	7.975218e-04	1.097994e-03	0	0	-3.522181e-04	0	0	0	1.715903e-04	0	-2.649175e-04	0	-7.968657e-04	-5.044860e-03	1.397836e-03	0	-999999999999999	-1.242849e-03	4.793030e-03	6.039149e-03	-9.704349e-01	0	0	-1.836861e-03	4.127891e-04	-9.382538e-05	1.097994e-03	0	0	1.132815e-04	0	0	1.542183e-03	0	-4.532841e-04	7.783574e-04	3.631463e-03	4.219293e-04	0	-6.466183e-04	5.013821e-04	0	0	0	-4.835402e-05
1432_pair	4.919495e-03	-4.149762e-03	-4.149762e-03	-4.886377e-03	-9.675957e-03	-9.675957e-03	2.386550e-04	-1.886365e-03	-2.982806e-02	-1.214545e-03	-1.214545e-03	-2.802140e-03	-8.092709e-04	3.134004e-04	0	4.789578e-03	7.506130e-03	6.137342e-03	7.584186e-03	7.584186e-03	-2.321614e-02	-1.538860e-03	3.175504e-03	3.942319e-03	-2.157851e-02	-2.157851e-02	-4.763179e-03	0	0	-9.261434e-04	0	0	-1.026785e+00	-9.661313e-01	-3.242480e-03	-4.750536e-04	9.558711e-03	-1.197426e-02	-1.523472e-04	-9.886476e-03	-9.886476e-03	4.396423e-03	4.396423e-03	0	0	7.634444e-03	0	-4.755699e-03	-2.397115e-04	1.747074e-03	0	-6.411558e-04	-6.411558e-04	0	0	2.240371e-03	-6.407278e-03	0	0	-1.886365e-03	0	-1.214545e-03	-2.802140e-03	-4.482788e-03	-4.763179e-03	-2.041947e-03	1.673423e-03	1.413565e-02	-4.750536e-04	-1.523472e-04	-9.886476e-03	4.396423e-03	-4.199880e-04	7.634444e-03	-4.755699e-03	-2.397115e-04	-3.222715e-03	-6.411558e-04	0	0	1.808747e-04	0	0	4.919495e-03	-4.149762e-03	-9.675957e-03	0	3.134004e-04	-5.890661e-03	0	-4.014589e-02	0	0	0	0	0
1446_pair	2.014428e-04	0	0	8.663057e-04	3.100883e-03	-4.121258e-03	-9.953028e-03	-1.236510e-02	0	7.218266e-04	7.218266e-04	-7.343906e-04	-2.952882e-05	0	0	-2.509930e-04	2.188517e-03	1.151925e-03	-2.012270e-03	4.803352e-03	-1.774629e-03	3.153207e-04	-3.884936e-04	0	9.432664e-04	9.432664e-04	7.690124e-04	0	0	4.494419e-03	0	5.765282e-04	-2.478578e-03	-2.478578e-03	3.654358e-04	-1.003293e-03	3.504862e-03	3.504862e-03	0	2.168531e-04	2.168531e-04	-9.535819e-01	8.346182e-03	0	0	1.624565e-03	1.419893e-03	-2.013217e-03	0	0	0	0	0	1.180872e-03	1.180872e-03	-2.452271e-03	0	0	6.563258e-03	-9.953028e-03	0	7.218266e-04	-7.343906e-04	-1.184537e-03	7.690124e-04	-4.236910e-04	2.370752e-04	6.411015e-03	-1.003293e-03	0	2.168531e-04	8.346182e-03	1.624565e-03	7.014216e-05	-2.013217e-03	0	-1.011142e-03	0	1.180872e-03	0	0	0	0	2.014428e-04	0	0	0	0	-2.010284e-03	0	5.765282e-04	0	6.361078e-03	1.180872e-03	0	0
145_pair	-4.774177e-03	0	0	-8.007948e-03	2.335030e-03	2.335030e-03	0	0	-1.059418e-02	-1.610023e-02	-1.610023e-02	0	0	-2.208224e-03	6.525382e-04	-7.128652e-03	0	-5.817674e-03	-7.580401e-03	-7.580401e-03	1.342799e-02	8.983539e-03	-8.669804e-04	0	-2.018944e-02	-2.018944e-02	7.049454e-03	0	0	1.097700e-02	0	2.400756e-03	-3.875343e-03	-3.875343e-03	4.688374e-03	-9.071790e-01	4.379591e-03	9.476902e-04	-2.040321e-04	-6.896315e-04	-6.896315e-04	0	9.946931e-02	0	0	0	9.111439e-03	0	7.829984e-03	1.082203e-02	-1.032717e-02	5.474701e-03	7.100740e-03	0	0	0	0	0	0	0	-1.059418e-02	-1.610023e-02	0	-3.004907e-05	2.607917e-03	0	0	-3.535294e-03	-9.071790e-01	-2.040321e-04	-6.896315e-04	0	0	0	0	7.829984e-03	0	7.100740e-03	0	0	-2.666878e-03	0	0	-4.774177e-03	0	-5.763680e-03	0	-2.208224e-03	0	0	1.767924e-02	0	9.111439e-03	0	0	0
1464_pair	5.802494e-03	5.802494e-03	5.802494e-03	0	0	0	0	-5.278147e-01	-4.130288e-03	3.545763e-03	3.545763e-03	0	-5.500479e-03	-1.403460e-03	1.316695e-03	-1.347332e-04	8.446830e-03	-4.848426e-01	3.104264e-02	3.104264e-02	3.654972e-03	0	1.371460e-03	-1.954767e-03	3.847051e-03	3.847051e-03	4.729170e-03	0	0	1.065126e-02	0	1.332753e-03	0	0	1.484934e-03	0	8.060421e-03	-1.289284e-04	0	0	-9.967187e-01	3.478157e-03	3.478157e-03	-2.679727e-03	-2.679727e-03	9.546307e-04	0	-2.440185e-04	-5.457342e-03	0	0	0	0	-6.528306e-04	-6.528306e-04	1.840371e-03	0	0	0	-5.311487e-01	-1.697691e-03	3.545763e-03	0	-1.347332e-04	4.729170e-03	-2.735711e-04	0	-1.599026e-03	0	0	0	3.478157e-03	9.546307e-04	9.546307e-04	7.170774e-04	-5.457342e-03	-3.921936e-03	0	-6.528306e-04	0	-3.851533e-03	0	0	5.802494e-03	5.802494e-03	0	-2.610557e-03	-1.403460e-03	3.429338e-03	-1.192816e-02	-1.973121e-03	-2.679727e-03	0	-6.528306e-04	-2.629137e-05	0
1477_pair	-1.583644e-03	-4.515525e-03	-4.515525e-03	1.210906e-03	-3.931031e-03	-3.931031e-03	5.250747e-04	5.250747e-04	-1.339436e-02	-1.135902e-03	-1.135902e-03	-1.361899e-03	8.682713e-04	-1.748163e-03	-1.748163e-03	1.259208e-03	9.478801e-03	3.473870e-03	2.272233e-03	2.272233e-03	-1.400008e-02	0	6.665260e-06	-2.640070e-04	-1.652888e-03	-1.652888e-03	8.730388e-03	0	-2.265984e-03	7.752329e-03	0	-1.289775e-03	1.864308e-03	1.864308e-03	-4.338808e-03	0	0	0	-4.121765e-03	-2.116957e-03	-2.116957e-03	3.343816e-03	3.343816e-03	-4.265989e-03	-4.265989e-03	0	0	-9.679296e-03	0	0	0	-1.831746e-03	-1.831746e-03	0	0	0	-4.278146e-03	0	0	5.250747e-04	-1.339436e-02	-1.135902e-03	-1.361899e-03	-1.100849e-03	8.730388e-03	-1.438720e-03	0	-7.570825e-03	-3.193988e-03	-4.121765e-03	-2.116957e-03	3.343816e-03	0	0	-9.679296e-03	0	-1.540108e-02	-1.831746e-03	0	0	0	0	0	-1.583644e-03	-4.515525e-03	-3.931031e-03	-4.089994e-03	-1.748163e-03	5.409557e-05	-2.640070e-04	-4.513011e-02	-4.265989e-03	2.716678e-03	0	0	0
148_pair	-1.724291e-03	0	0	0	1.556809e-03	1.556809e-03	0	-5.958564e-04	-1.317656e-03	2.524769e-04	2.524769e-04	0	0	0	1.665161e-03	-3.460475e-03	0	-1.594824e-03	-4.254964e-03	-4.254964e-03	2.623193e-04	0	-3.506569e-03	0	-9.720283e-03	-9.720283e-03	-6.958276e-03	-7.591123e-03	0	-6.011936e-04	0	-1.337775e-04	0	0	-5.442518e-03	0	-3.345577e-04	0	-1.281015e-02	-3.150805e-03	-3.150805e-03	0	0	0	0	-3.428464e-04	0	-3.714502e-03	0	0	0	-1.191971e-03	4.606073e-04	-9.626457e-04	-9.626457e-04	0	0	0	0	-5.958564e-04	-1.070309e-02	2.524769e-04	0	0	-6.958276e-03	4.591914e-03	0	-3.472111e-05	0	-1.281015e-02	-3.150805e-03	0	0	-9.692798e-04	1.224362e-03	0	0	4.606073e-04	4.951252e-03	0	0	0	1.629995e-03	-1.724291e-03	0	1.556809e-03	0	0	-3.120991e-04	0	2.808930e-03	0	0	-9.626457e-04	0	-2.393624e-03
151_pair	-5.272431e-03	0	0	-2.634267e-03	1.046127e-04	-1.456587e-03	3.157720e-03	-4.207530e-03	-9.890397e-03	1.551318e-04	-3.910634e-03	-3.546677e-05	0	0	0	-3.053783e-04	5.863820e-03	1.650732e-05	-3.834867e-03	-3.834867e-03	2.208377e-03	0	1.210574e-03	-3.848910e-03	-8.617337e-03	-8.617337e-03	4.382823e-03	0	0	1.527302e-03	0	-4.248549e-05	0	0	7.594591e-04	0	-9.990700e-03	3.303383e-03	1.220755e-03	-1.062772e-03	-3.137897e-01	0	0	0	0	5.699301e-03	0	-5.744974e-03	3.602307e-03	0	0	-7.525929e-04	-7.525929e-04	-3.545185e-03	-3.545185e-03	8.766261e-04	0	0	0	-4.207530e-03	-9.890397e-03	1.551318e-04	-3.546677e-05	8.614533e-04	4.382823e-03	-2.538320e-03	0	9.604567e-04	0	1.220755e-03	-1.062772e-03	0	1.133092e-04	5.699301e-03	-5.744974e-03	3.602307e-03	-4.130863e-03	-7.525929e-04	-3.545185e-03	0	4.013440e-03	0	0	-5.272431e-03	0	-6.436113e-04	1.266099e-03	0	0	-3.848910e-03	-4.248549e-05	0	0	-3.545185e-03	-2.422110e-04	0
1525_pair	-3.208424e-03	9.180778e-04	9.180778e-04	9.180778e-04	8.126171e-04	8.126171e-04	1.111232e-03	-1.315504e-03	0	8.733584e-04	8.733584e-04	-9.180963e-04	-1.940441e-04	0	0	0	-2.085074e-03	-8.849217e-04	-8.849217e-04	-8.849217e-04	2.184937e-03	9.784463e-04	0	-1.167365e-03	-4.253244e-04	-4.253244e-04	-2.936253e-03	0	0	-5.226996e-03	0	0	-2.461084e-03	-2.461084e-03	0	1.074557e-03	-2.437797e-03	1.598191e-03	-3.565866e-04	-3.565866e-04	-3.565866e-04	0	1.182331e-05	-1.935394e-05	-1.935394e-05	0	0	2.488215e-03	-2.797839e-03	0	0	2.390202e-03	-4.531445e-04	9.753052e-04	9.753052e-04	0	0	0	0	-1.315504e-03	0	8.733584e-04	-9.180963e-04	-1.803581e-04	-2.936253e-03	-3.464686e-03	-4.890370e-04	-1.201779e-03	1.074557e-03	-3.565866e-04	-3.565866e-04	0	0	0	2.488215e-03	-2.797839e-03	6.815947e-03	-4.531445e-04	9.753052e-04	0	-1.035092e-03	0	0	-3.208424e-03	9.180778e-04	0	0	0	5.640375e-04	-1.167365e-03	0	-1.935394e-05	0	9.753052e-04	0	0
157_pair	3.113687e-03	0	0	1.292004e-04	-7.221087e-03	-7.221087e-03	0	0	-5.548795e-03	1.065356e-03	1.065356e-03	-5.830148e-03	-8.672258e-03	-6.811206e-03	1.013453e-02	-1.152623e-02	3.452361e-03	9.345755e-04	-1.211932e-03	-1.211932e-03	7.872744e-03	0	5.960855e-03	-5.354006e-03	-1.110407e-02	-1.110407e-02	4.156721e-03	-1.923519e-03	2.392669e-03	0	0	-4.236112e-03	0	0	-2.181274e-03	6.586012e-03	-3.033392e-02	-2.654659e-03	-1.283056e-02	8.455292e-03	-9.726446e-01	-3.889024e-03	0	-5.623357e-03	-5.623357e-03	9.361810e-04	0	-2.188081e-02	-1.515562e-02	0	0	-5.118820e-03	5.988238e-03	0	3.866398e-03	-5.471750e-03	7.135116e-03	0	0	0	-1.097275e-02	1.065356e-03	-5.830148e-03	-1.473674e-02	-2.885411e-04	-3.884562e-03	2.953628e-03	-3.945144e-03	-4.210684e-03	-1.283056e-02	8.455292e-03	-1.460330e-01	9.361810e-04	-1.897978e-05	-2.188081e-02	-1.515562e-02	-1.293290e-02	5.988238e-03	0	0	0	0	0	3.113687e-03	0	6.812950e-03	9.875504e-04	-6.811206e-03	7.881494e-03	-5.354006e-03	4.720663e-05	-5.623357e-03	0	0	1.293264e-04	5.263948e-03
166_pair	1.621249e-03	0	0	0	-2.026753e-02	-2.442807e-03	7.662219e-03	1.320807e-03	-1.712890e-02	-1.713722e-03	1.335165e-03	0	0	0	0	5.259184e-03	9.136359e-03	1.718610e-03	5.396770e-03	5.396770e-03	-4.955163e-03	-2.743148e-03	0	0	-8.446367e-03	-8.446367e-03	2.399845e-03	0	-1.171688e-02	1.995085e-02	0	-5.379809e-03	0	0	4.723708e-04	-1.279038e-03	-1.166217e-02	-1.024101e-02	-1.493160e-03	-1.160082e-02	-1.160082e-02	1.164160e-02	3.528638e-02	2.728252e-03	2.728252e-03	0	1.160963e-02	-1.302908e-02	0	0	0	-4.895135e-03	-4.895135e-03	-9.994760e-03	-9.994760e-03	0	-2.231809e-03	0	-2.470478e-04	1.320807e-03	-1.712890e-02	-1.713722e-03	0	-1.223334e-03	2.399845e-03	2.237540e-03	0	2.950217e-03	-1.279038e-03	-1.493160e-03	-1.160082e-02	1.164160e-02	0	0	5.746176e-03	0	-6.512645e-03	-4.895135e-03	-9.994760e-03	0	0	0	0	1.621249e-03	0	-2.442807e-03	-5.291460e-03	0	-2.391670e-03	0	-5.379809e-03	2.728252e-03	1.160963e-02	-9.994760e-03	0	0
174_pair	-1.234822e-02	-1.479569e-02	-1.479569e-02	0	-2.488081e-03	-2.488081e-03	0	0	-2.941539e-03	-7.593078e-03	-7.593078e-03	0	-1.851238e-03	-9.954240e-01	1.232128e-03	-1.388713e-03	0	9.754195e-04	-9.428192e-03	-9.428192e-03	-2.600584e-03	-5.788971e-04	-1.778541e-03	-7.821119e-03	2.082962e-03	2.082962e-03	-8.934225e-03	-6.618499e-03	0	2.883407e-04	0	0	4.254393e-03	4.254393e-03	-3.087604e-03	0	-6.288027e-03	-6.288027e-03	-1.845424e-03	6.348592e-03	-4.300247e+00	-3.504811e-03	-3.504811e-03	0	0	5.920722e-03	0	9.230215e-04	0	0	0	-3.306281e-02	-4.113502e-04	0	0	0	0	0	-7.048018e-03	0	-2.727035e-03	-7.593078e-03	0	-4.750850e-03	-1.607208e-02	0	1.332893e-03	-3.795601e-03	0	-1.845424e-03	-1.678290e-01	-3.504811e-03	-5.612022e-03	-7.705023e-04	9.230215e-04	0	-3.573624e-04	-4.113502e-04	0	0	-8.838196e-04	1.031329e-03	0	-1.234822e-02	-1.479569e-02	-2.488081e-03	0	-1.608394e-02	2.131639e-03	-7.821119e-03	0	0	0	0	0	0
176_pair	2.706753e-03	3.750368e-04	1.506615e-03	-2.831571e-03	9.338099e-04	9.338099e-04	4.136878e-03	4.136878e-03	-8.747518e-04	4.977994e-03	4.977994e-03	-1.404691e-03	-1.704040e-03	-5.162397e-03	2.039252e-03	1.186579e-03	9.681073e-03	5.279485e-03	5.925633e-03	6.293395e-04	1.543940e-03	-8.837079e-04	3.198897e-03	-3.623837e-03	-6.766878e-03	-6.766878e-03	1.567504e-02	0	0	2.115684e-02	0	1.346833e-02	-6.196835e-03	-9.782967e-01	0	-5.682972e-05	1.400173e-02	-2.893372e-04	3.744745e-03	2.953855e-03	6.716095e-03	1.884753e-02	1.884753e-02	-3.773112e-04	-3.773112e-04	3.378510e-03	0	-7.859365e-04	-3.354794e-03	0	0	-1.471270e-02	4.935586e-03	-1.253893e-03	-1.253893e-03	5.920652e-03	0	0	0	4.136878e-03	-8.747518e-04	4.977994e-03	-1.404691e-03	-4.577636e-04	1.022458e-02	1.813504e-03	0	1.317350e-02	-8.025207e-03	3.744745e-03	6.716095e-03	1.884753e-02	0	3.378510e-03	-2.229217e-02	-3.354794e-03	4.562923e-03	4.935586e-03	-1.253893e-03	0	0	-3.427611e-02	0	2.706753e-03	3.750368e-04	6.575932e-03	0	-5.162397e-03	0	-3.623837e-03	0	-3.773112e-04	0	-1.253893e-03	-6.424141e-03	-5.591574e-03
177_pair	2.007597e-03	-1.140498e-02	1.591341e-02	-8.933759e-03	-7.545965e-03	-7.545965e-03	1.061653e-02	1.738067e-03	-3.932517e-02	0	-2.482921e-02	-4.682222e-04	2.223438e-02	1.396395e-02	-7.234818e-01	6.197035e-03	4.051618e-02	0	1.419815e-03	1.419815e-03	-1.004104e-02	-7.222461e-03	6.023158e-03	0	2.706444e-03	2.706444e-03	1.955153e-02	0	0	8.190389e-03	1.226753e-03	-1.012506e-02	-2.590679e-02	-2.590679e-02	-4.611656e-03	-1.702548e-02	3.154453e-03	3.154453e-03	-1.813988e-02	-1.814597e-02	-1.814597e-02	1.550985e-02	1.550985e-02	-6.063520e-03	-6.063520e-03	1.342593e-02	0	-9.017547e-03	0	-2.392846e-02	1.286954e-02	3.451875e-03	3.451875e-03	0	0	3.550712e-02	-8.062249e-03	0	5.919234e-04	1.738067e-03	-3.932517e-02	0	-4.682222e-04	-1.332666e-02	1.955153e-02	0	-1.317917e-03	-5.848742e-03	-1.702548e-02	-1.813988e-02	-1.814597e-02	1.550985e-02	-3.870882e-03	1.342593e-02	-1.309661e-02	0	-3.483938e-01	3.451875e-03	0	0	-1.021202e-02	0	0	2.007597e-03	-1.140498e-02	-7.545965e-03	-2.317434e-03	1.396395e-02	-1.301083e-02	0	-5.556829e-02	-6.063520e-03	3.374221e-02	0	-1.558890e-02	0
