pair_id	median_1p	median_1q	median_2p	median_2q	median_3p	median_3q	median_4p	median_4q	median_5p	median_5q	median_6p	median_6q	median_7p	median_7q	median_8p	median_8q	median_9p	median_9q	median_10p	median_10q	median_11p	median_11q	median_12p	median_12q	median_13q	median_14q	median_15q	median_16p	median_16q	median_17p	median_17q	median_18p	median_18q	median_19p	median_19q	median_20p	median_20q	median_21q	median_22q
577_pair	-3.231316e-03	-3.250436e-03	2.108915e-03	2.512957e-03	2.559910e-03	3.518492e-04	1.295927e-03	2.486847e-03	5.980532e-03	6.874279e-04	-3.865028e-03	-9.124227e-01	4.085830e-03	-9.723026e-04	-4.523908e-03	2.072679e-03	5.230957e-03	-4.434613e-03	-1.357038e-02	-2.237449e-03	2.244604e-03	-1.491165e-03	-4.359850e-03	-8.669817e-03	6.332639e-03	1.687073e-03	-6.695332e-03	-1.588330e-02	-6.740060e-03	-1.109773e-02	-1.224336e-02	1.905289e-03	6.508400e-03	-1.875224e-02	-1.219663e-02	4.927114e-03	-1.248054e-02	6.109135e-04	-1.815469e-02
594_pair	3.216666e-03	2.178235e-03	-5.878572e-04	7.022951e-04	-2.984333e-03	-8.598813e-04	-7.650349e-04	-2.458939e-03	-2.816210e-04	1.725281e-03	2.125921e-03	2.301156e-03	-3.742622e-03	-4.406447e-03	-4.474138e-03	-6.590463e-04	-7.367687e-03	-4.435388e-04	-2.948940e-04	-2.230164e-04	8.606071e-04	3.000754e-03	-2.294850e-03	-1.889573e-03	7.771706e-04	-3.427872e-03	-6.345522e-04	4.232139e-03	2.836778e-03	5.204751e-03	2.525821e-03	1.282001e-03	1.780741e-03	2.855472e-03	4.333921e-03	-3.955302e-03	0	-2.585248e-04	4.510122e-03
628_pair	1.089271e-03	-1.126096e-03	-8.818917e-04	2.826327e-03	1.338698e-03	1.614972e-04	1.585206e-03	2.038649e-03	1.076646e-03	4.482466e-04	-2.554184e-03	2.829289e-03	1.528384e-03	1.672142e-03	-1.951680e-03	2.050116e-03	1.035198e-03	-6.648567e-04	-2.244048e-03	1.457071e-03	-7.574483e-04	6.354767e-04	-1.782399e-03	-2.171562e-03	2.580172e-03	-2.789193e-04	-3.316859e-03	-6.124815e-03	-3.941663e-03	-4.616461e-03	-2.038152e-03	-1.108600e-04	-1.108600e-04	1.251989e-03	-4.584996e-03	-3.964494e-03	-2.095233e-03	1.540074e-03	-5.028207e-03
654_pair	-6.783896e-03	-1.903426e-03	-7.186912e-04	1.903245e-03	1.470297e-03	-3.234880e-05	3.254278e-04	3.332798e-03	4.915705e-04	-6.202684e-04	-2.017358e-03	3.357824e-03	1.955172e-03	9.873524e-04	-6.134641e-04	0	9.421064e-04	-9.186506e-04	-3.462817e-03	-3.531614e-03	1.805477e-03	-1.843635e-03	5.611683e-01	5.554337e-01	2.829950e-03	3.147104e-03	-4.644378e-03	-1.021792e-02	-4.751799e-03	-8.587675e-03	-5.229767e-03	5.747482e-01	5.781663e-01	5.629783e-01	5.652313e-01	-1.595105e-03	-7.473227e-03	1.456276e-03	-1.052887e-02
661_pair	-8.435901e-03	-6.212180e-03	2.507908e-04	4.048828e-03	4.708905e-03	4.223149e-03	6.135879e-03	9.578033e-03	7.424682e-03	4.433580e-03	-3.125665e-03	3.648017e-03	3.120908e-03	3.923781e-03	-2.490511e-03	6.320745e-03	8.988667e-03	-5.898564e-03	-4.150124e-03	-9.006278e-04	7.250844e-03	-4.331109e-03	-3.611141e-03	-3.611141e-03	-5.754609e-03	-1.375599e-03	-5.899992e-03	-1.150895e-02	-4.971598e-03	-1.174893e-02	-1.090013e-02	-3.472164e-03	3.203883e-03	-1.101994e-02	-2.053562e-02	1.406225e-03	-1.037140e-02	-2.317448e-03	-1.853129e-02
677_pair	7.178198e-04	-1.333937e-03	-1.631994e-03	1.585895e-03	-8.454189e-04	3.548170e-03	-2.697586e-03	3.186261e-03	2.975130e-03	3.536547e-03	-2.346168e-03	3.970116e-04	3.062683e-03	4.549561e-03	0	3.837624e-03	2.649430e-03	-5.953633e-04	2.014636e-03	-1.090047e-04	-1.477802e-03	6.792115e-04	-5.074447e-04	-1.207791e-03	-5.500055e-03	-2.860262e-03	-6.218433e-03	-7.010652e-03	-6.094185e-03	-6.135899e-01	4.363843e-01	2.220797e-03	-5.185517e-04	-1.671798e-02	-1.063778e-02	-3.820993e-03	-9.384057e-03	-2.857266e-03	-1.036043e-02
684_pair	-5.929606e-05	-6.774329e-04	-2.132243e-04	1.367801e-04	-2.097165e-04	-1.011762e-03	4.164058e-04	1.398595e-03	3.025299e-04	3.025299e-04	-2.414916e-04	3.039185e-04	-1.379385e-04	-8.460324e-04	0	-1.082608e-03	8.610828e-04	5.161828e-04	2.042296e-04	6.912236e-05	-3.075803e-05	2.249231e-03	-2.689516e-03	-2.689516e-03	1.097449e-03	1.217179e-03	-5.475344e-04	2.148233e-03	2.787621e-04	6.544878e-04	-2.761874e-03	3.480134e-04	3.480134e-04	3.550490e-03	2.833120e-03	1.636849e-03	3.988906e-03	-3.332413e-04	2.771373e-03
723_pair	-2.095690e-03	-2.873405e-03	-1.892123e-03	1.375430e-03	-1.600203e-04	1.542515e-03	1.842943e-03	2.468013e-03	3.712570e-03	1.261780e-03	-4.763240e-03	3.355385e-03	1.727904e-03	1.875840e-03	-4.746143e-04	8.050915e-04	4.921166e-03	-2.538910e-03	-4.677469e-03	-2.541179e-03	1.993338e-03	-2.512477e-03	5.384781e-01	5.381071e-01	9.625730e-04	0	-5.585173e-03	-8.934132e-03	-3.241714e-03	-5.127828e-03	-6.602899e-03	-1.439245e-04	3.145432e-03	-1.456315e-02	-1.821761e-02	-7.761607e-04	-7.281121e-03	-2.238105e-03	-1.054582e-02
745_pair	-3.293130e-03	-2.239913e-04	-2.931594e-03	2.731844e-03	-1.982943e-03	3.231818e-03	-1.295868e-03	1.032924e-03	9.502278e-04	4.065871e-03	3.060502e-03	3.781030e-03	5.465161e-03	4.436451e-03	8.387885e-04	1.317436e-03	6.463074e-03	0	-1.510314e-03	-2.945005e-03	-7.173721e-05	-7.173721e-05	4.108406e-03	3.518688e-03	1.151045e-03	-9.715009e-05	-3.645640e-03	-6.076659e-03	-5.286777e-03	-5.428453e-04	-2.302890e-03	5.278456e-04	1.335910e-03	-8.947748e-05	-1.193697e-02	-3.049250e-03	-7.494201e-03	-2.541627e-03	-4.560123e-03
749_pair	3.338886e-03	-8.609014e-04	3.563133e-01	2.023652e-03	2.316396e-03	5.414705e-03	1.399347e-03	6.550894e-03	2.356349e-03	3.982087e-03	-1.483687e-03	-9.753240e-01	3.082786e-03	2.909012e-03	2.459618e-03	3.516138e-03	2.840723e-03	-1.783383e-03	-3.409293e-03	-5.111095e-05	1.536124e-03	5.723919e-04	-6.598166e-03	-1.004582e-02	4.824386e-03	-1.129060e-03	-7.362520e-03	-1.246989e-02	-6.857046e-03	-1.449569e-02	-9.494193e-03	2.486458e-03	0	-1.583996e-02	-1.532221e-02	-4.567418e-01	-1.293429e-02	-6.432495e-04	-1.373678e-02
753_pair	1.033466e-03	1.104287e-03	-9.838696e-04	5.926499e-04	-1.564502e-03	-1.294437e-03	-2.251500e-03	8.117311e-04	4.969410e-04	-8.423993e-04	-3.938871e-05	5.176431e-04	-2.160425e-04	-1.877037e-04	5.022992e-03	-1.806415e-03	-2.002717e-03	7.481428e-04	1.928949e-03	-9.784787e-04	-1.346460e-03	-6.539134e-04	-3.580006e-03	-2.092259e-03	1.398119e-04	6.147204e-04	-7.575713e-05	5.941677e-04	4.485015e-04	5.447715e-03	2.498121e-03	3.844886e-03	-1.912349e-04	1.184985e-02	8.346081e-03	-2.219034e-03	2.362492e-03	1.439549e-04	7.948812e-03
761_pair	-8.023666e-03	-5.012778e-03	1.142272e-01	5.759815e-03	6.833726e-04	4.350569e-03	-4.489925e-04	4.894616e-03	3.192717e-03	5.472070e-03	-4.020809e-03	6.130109e-03	3.338522e-03	4.540144e-03	-6.690438e-03	5.530711e-02	6.805753e-03	-6.753377e-03	-5.615050e-03	-2.743177e-03	0	-3.561096e-03	2.914305e-03	-5.018917e-03	2.180615e-03	-4.348152e-03	-1.209193e-02	-2.094254e-02	-1.008671e-02	-1.730093e-02	-1.302410e-02	-4.232615e-03	3.488740e-03	-2.333175e-02	-2.291205e-02	-3.492703e-03	-1.873506e-02	-2.468525e-03	-2.098299e-02
776_pair	-1.724830e-03	-2.281375e-05	-6.956998e-04	1.847330e-03	4.305310e-04	-1.943828e-03	0	-1.893367e-03	5.323430e-03	-6.147837e-04	1.187072e-03	-2.359803e-03	5.861409e-04	-3.972459e-03	3.768066e-03	-3.680679e-04	7.594058e-04	1.449989e-03	3.266612e-05	1.908996e-03	2.017423e-03	7.674954e-04	-4.720382e-03	-4.734062e-03	1.475759e-03	-2.906050e-04	1.527123e-03	6.207847e-03	6.574492e-03	2.367755e-03	-2.093350e-03	2.707353e-03	1.560974e-03	-2.155592e-03	4.958136e-03	7.836851e-03	5.484285e-03	1.919826e-03	5.992574e-03
783_pair	-1.368434e-03	5.029836e-05	-1.556028e-03	2.017062e-03	2.511751e-03	-1.920157e-03	3.212323e-03	-2.734292e-03	-1.131045e-03	-3.488640e-03	1.762684e-03	-2.696940e-03	3.618440e-03	-1.134871e-03	6.362138e-04	-1.543605e-03	3.918376e-03	-3.621499e-04	-4.513934e-03	-2.379459e-03	1.137501e-04	-7.462666e-04	-6.683988e-03	-6.683988e-03	2.262632e-03	5.942748e-03	-9.167579e-04	-1.355586e-03	6.174217e-03	1.869691e-03	-6.077118e-03	7.600212e-04	3.009841e-03	-1.258208e-02	4.171293e-03	1.315213e-02	4.958401e-03	2.052276e-03	7.491330e-03
785_pair	-1.867026e-03	-5.357492e-03	1.591142e-03	9.930502e-04	6.687417e-03	2.329238e-03	3.947535e-03	-2.597400e-03	-7.757836e-04	-3.472647e-04	-1.293538e-04	4.775924e-04	-1.081732e-03	3.159324e-03	1.181991e-03	-7.575100e-03	7.462901e-03	1.433630e-03	9.347396e-04	2.373810e-03	3.665476e-03	4.979252e-03	-5.047279e-03	-8.435464e-03	-8.867756e-04	-2.162943e-03	-3.493844e-03	8.583080e-03	6.138949e-03	-1.816913e-03	-7.312409e-03	1.195968e-03	5.612337e-03	6.230972e-03	1.808115e-03	6.912771e-03	-5.046844e-04	-5.672106e-04	-4.117888e-03
795_pair	-6.238916e-04	1.792422e-03	-3.802401e-04	1.195221e-04	1.260016e-03	-4.205087e-04	1.553907e-04	0	8.786697e-04	-2.786003e-05	-7.407592e-04	-6.142692e-04	1.353557e-04	-1.012050e-03	1.070833e-03	-1.846076e-04	-1.746171e-03	2.009604e-03	-1.451367e-04	5.437579e-04	1.284338e-04	-7.585397e-04	-2.716663e-03	-2.015824e-03	-4.189530e-03	2.588615e-04	1.409632e-03	1.469260e-03	-6.775669e-04	1.099089e-03	4.505137e-04	8.684867e-05	-7.064956e-04	-7.633912e-04	2.133555e-03	1.104188e-03	8.510915e-04	-1.742836e-03	-4.195940e-04
802_pair	-2.113183e-04	9.570900e-04	-2.722118e-04	2.672811e-04	-1.348408e-04	-1.999688e-03	-2.103780e-03	-1.564581e-03	2.232762e-03	-1.492312e-03	4.990482e-04	-2.264662e-03	1.531134e-03	-2.518046e-03	4.106270e-03	-5.531363e-04	-2.895781e-04	4.645776e-03	-2.203327e-03	3.024493e-03	1.946788e-04	3.272635e-03	-4.245890e-03	-6.583417e-03	7.745496e-04	-3.019025e-03	-1.471452e-03	3.169573e-03	5.645533e-03	5.907601e-03	-4.065028e-03	5.919192e-03	-6.331693e-04	-2.601835e-03	1.076791e-03	4.602878e-03	7.529334e-04	1.564756e-03	2.548924e-03
804_pair	1.410464e-03	1.686279e-04	0	-1.078987e-03	1.501338e-03	-3.142262e-03	-1.883435e-03	-4.406310e-03	-2.866417e-03	-3.014430e-03	3.980505e-03	-3.078699e-03	1.598878e-03	-2.936240e-03	-3.856817e-03	-3.248254e-03	-3.795404e-04	3.789261e-03	-1.077833e-02	2.095239e-03	-3.004853e-04	5.077178e-04	5.062965e-01	5.081354e-01	1.354097e-03	-7.861666e-01	1.000166e-03	2.990125e-04	1.829302e-03	5.078994e-03	-2.292604e-03	-1.590695e-03	3.561107e-03	2.874531e-03	5.045004e-04	5.694636e-03	8.106158e-03	4.382764e-04	1.115927e-02
824_pair	-7.536907e-03	-7.253084e-04	-1.005064e-04	3.386218e-03	3.421834e-03	1.431985e-03	4.733445e-03	3.128802e-03	5.403954e-03	7.496788e-04	-3.670658e-03	2.706187e-03	1.534107e-03	-8.702932e-04	1.390959e-04	1.487094e-03	0	-4.600188e-03	-1.230949e-02	-9.802661e-04	3.985527e-03	-3.664756e-03	5.502389e-01	5.503043e-01	6.259667e-03	3.217510e-03	-7.779316e-03	-1.990331e-02	-5.794583e-03	-1.845456e-02	-1.521251e-02	-9.982812e-03	1.956436e-03	-3.998685e-02	-2.250451e-02	4.747859e-04	-1.525731e-02	-6.542059e-04	-1.367691e-02
832_pair	-1.735944e-03	-1.335225e-04	3.912536e-04	-6.469673e-04	1.612909e-03	1.891326e-03	2.822133e-04	-2.933769e-04	1.902205e-03	-6.926691e-04	1.369512e-03	1.467405e-03	-7.721727e-04	-4.708895e-05	-2.621979e-04	-3.924129e-04	7.349972e-04	-2.054046e-05	-6.328272e-04	-9.316768e-04	4.707593e-05	6.569159e-04	-1.514722e-03	-2.265552e-03	1.303905e-03	8.719950e-04	-1.401621e-04	-2.752116e-03	-5.050154e-05	8.334750e-04	-3.881777e-03	1.428984e-03	9.379773e-04	-1.835050e-03	1.815960e-03	1.149204e-03	-4.562326e-03	1.592875e-03	-3.178005e-03
853_pair	5.713937e-05	-4.636387e-03	-1.060811e-03	7.760600e-04	-4.572504e-04	4.926464e-05	1.828927e-03	1.004915e-03	4.827526e-03	3.130544e-04	-4.456932e-03	3.523371e-03	1.709081e-03	-7.902041e-04	4.686344e-04	-1.523894e-03	1.905862e-03	-1.968658e-03	-7.081471e-03	-1.468338e-03	-4.279972e-04	-4.310708e-03	5.509065e-01	5.499187e-01	2.449501e-03	2.795604e-03	-4.654308e-03	-8.720654e-03	-4.908750e-03	-6.843292e-03	-1.244049e-02	-4.613040e-03	6.188975e-04	-1.689381e-02	-1.218216e-02	3.240717e-03	-7.403182e-03	0	-1.105790e-02
862_pair	-4.379235e-03	-3.168275e-03	2.043651e-04	-6.789517e-04	1.517607e-03	-1.257985e-03	1.283270e-03	9.401599e-04	2.247259e-03	-7.132090e-04	-5.198526e-03	2.490058e-04	2.080388e-03	-2.868042e-03	-8.158685e-04	3.998848e-04	1.986164e-03	-1.824807e-04	-2.679756e-03	1.083566e-03	4.346195e-03	-1.843764e-04	5.026719e-01	5.007119e-01	8.346135e-04	1.893855e-03	1.437373e-04	-6.145715e-03	9.664142e-04	-4.145194e-03	-7.486137e-03	1.580441e-03	3.428822e-03	-8.963948e-03	-5.276664e-04	2.696741e-03	-3.846693e-03	-2.209405e-03	-9.977745e-03
875_pair	1.959254e-04	1.240510e-03	1.329896e-03	-8.713402e-04	-1.144049e-04	-1.724102e-03	-1.146740e-04	-1.729194e-03	-7.975720e-04	-3.018599e-04	1.601669e-03	-1.288377e-03	2.602776e-03	-1.187310e-03	-1.419180e-03	-2.348360e-03	5.138454e-04	2.642589e-03	-4.468902e-03	-5.594631e-05	-9.783007e-04	4.639103e-03	-7.761811e-04	-1.963050e-03	4.744043e-04	1.980999e-03	2.092530e-03	-5.165937e-04	2.142949e-03	-7.428800e-03	7.396089e-04	-7.522630e-04	-5.695641e-05	5.434742e-03	8.735473e-03	3.390508e-03	7.678942e-03	-3.347441e-04	9.134190e-03
880_pair	5.238997e-05	-6.463394e-04	-4.120923e-04	1.613262e-04	8.464710e-04	5.591072e-01	1.182982e-03	-3.698447e-04	3.473019e-03	1.183890e-03	-1.386260e-03	6.760280e-04	1.613768e-03	-2.866361e-05	-9.535545e-01	-8.393665e-05	1.950996e-04	5.713814e-04	-2.885023e-03	-6.334532e-04	3.362577e-04	4.475520e-04	-3.890913e-03	-7.711878e-03	-4.588424e-03	1.916702e-03	-4.214732e-04	-1.493478e-04	2.029515e-03	-7.240330e-04	-3.476337e-03	1.578567e-03	-2.441114e-04	-5.398919e-03	2.271087e-03	5.119024e-03	-1.002775e-03	1.367234e-03	-9.017605e-04
887_pair	-3.115911e-03	-1.199258e-02	2.875009e-05	4.834407e-03	1.473745e-03	-4.941262e-04	6.585842e-03	-1.885192e-04	-7.269418e-04	-3.978284e-04	-1.891069e-03	-2.213041e-01	1.248353e-02	-6.070080e-03	1.297733e-03	2.687522e-03	0	0	-3.192555e-02	6.705095e-03	3.755033e-03	-1.052881e-02	3.544134e-01	3.554354e-01	5.172178e-03	6.349591e-03	2.970809e-03	-2.172962e-02	-8.370089e-03	-3.013863e-02	-2.182363e-02	2.429519e-03	7.245233e-03	-6.546221e-02	-1.980270e-02	1.461441e-02	-1.973586e-02	6.709937e-03	-1.638450e-02
CLL-CW114_pair	-1.075835e-03	1.570374e-03	2.651378e-03	-2.591869e-03	-7.541799e-05	-9.072394e-04	1.600254e-04	-1.993028e-03	-3.722885e-03	-8.741267e-04	1.893383e-03	-4.427085e-04	-4.839438e-04	-9.507248e-04	5.000316e-03	-2.822035e-03	-2.825399e-03	3.871220e-03	-5.322572e-05	2.983907e-03	-2.023713e-03	5.611652e-03	-4.610323e-06	-1.775171e-03	-1.520223e-03	3.326325e-03	5.939736e-03	7.860835e-03	3.326850e-03	1.184157e-02	8.624324e-03	-5.226865e-04	-2.369853e-03	8.777523e-03	7.957601e-03	4.279550e-03	7.507881e-03	7.067394e-04	9.898131e-03
CLL-CW119_pair	-1.975603e-03	-2.315208e-03	-1.830846e-03	-1.501733e-03	1.879741e-03	6.798194e-05	1.345615e-03	-2.940504e-03	-3.386961e-04	0	-3.442410e-03	-8.196504e-04	-1.432622e-03	-9.882039e-04	3.365436e-03	1.494235e-03	-4.055287e-04	8.050647e-04	-7.496311e-04	8.254864e-04	2.502718e-04	4.844362e-03	-7.483380e-04	-7.042203e-04	-4.196587e-03	1.284780e-03	1.879136e-03	6.511453e-03	3.814696e-03	7.953419e-03	5.688749e-03	-3.611709e-03	7.426427e-04	2.247952e-02	1.551927e-02	6.946406e-03	7.701351e-03	-6.199531e-03	1.310894e-02
CLL-CW126_pair	2.301117e-03	1.376154e-03	2.974520e-03	-1.303737e-03	-2.924536e-03	-8.814167e-04	-1.027383e-03	-5.673818e-04	6.247930e-05	-2.001571e-03	-1.697733e-03	-7.602047e-05	-3.577853e-04	-1.824167e-03	4.048311e-03	-7.030396e-04	9.183172e-04	-1.740589e-04	-2.311478e-03	1.751285e-03	-1.230502e-03	4.361036e-03	-1.898773e-03	-1.047001e-03	-3.136112e-03	3.662272e-03	5.281076e-03	5.616916e-03	5.213932e-03	8.707772e-03	8.558950e-03	1.154892e-04	-2.094554e-03	1.396746e-02	9.166810e-03	8.510075e-03	4.920683e-03	-3.988863e-03	1.066498e-02
CLL-CW127_pair	4.202843e-03	3.111000e-04	5.708440e-04	-8.969995e-04	1.098192e-03	4.293551e-04	-8.965012e-04	-4.904855e-03	-2.210580e-03	-2.139500e-03	-4.417918e-03	-8.707196e-04	-2.100666e-03	-2.202331e-03	5.420607e-03	-1.685478e-03	-1.749569e-03	8.989871e-05	-3.297572e-03	1.287944e-03	-5.391289e-04	3.242615e-03	5.132047e-01	5.152592e-01	-2.490054e-03	1.074882e-03	6.444808e-04	8.817880e-04	1.127744e-03	1.438340e-03	6.721452e-04	-1.062895e-03	-9.431115e-04	8.201762e-03	7.057994e-03	6.395812e-03	5.785430e-03	-2.279489e-03	5.106987e-03
CLL-CW176_pair	3.644339e-03	0	7.382570e-03	-2.070251e-03	-6.115794e-03	-8.686106e-03	-2.258072e-03	-3.708512e-03	7.687256e-04	-3.032881e-03	-4.483721e-04	-7.302200e-03	1.379229e-03	-1.968603e-03	-7.304802e-01	1.721124e-03	-3.484859e-03	5.147828e-03	1.847014e-03	6.806777e-03	3.337787e-03	-2.588291e-03	-6.672301e-03	2.384803e-03	-2.059065e-02	4.005797e-03	8.374661e-03	1.730616e-02	7.847831e-03	-8.574393e-01	9.713504e-03	-1.676536e-02	-9.483595e-04	2.095599e-02	1.329837e-02	-7.296216e-01	1.732419e-02	4.199671e-03	1.885798e-02
CLL-JB-0003_pair	3.412492e-03	-4.433982e-04	1.691836e-02	7.248723e-04	2.396625e-03	-1.714922e-04	-2.222535e-03	-3.380926e-03	-3.199002e-03	-8.457085e-04	-1.677672e-03	-5.571765e-04	-2.256588e-04	-7.456597e-04	2.359021e-03	4.662875e-04	8.347549e-04	1.079235e-03	-9.975944e-04	2.034597e-03	-1.493545e-03	1.330863e-03	-2.204021e-04	-9.570853e-04	-4.967535e-03	1.074675e-03	4.810606e-04	3.465290e-03	-1.450171e-03	2.521903e-03	5.323255e-03	-1.311869e-02	1.046367e-03	5.634149e-03	5.031485e-03	5.696372e-03	2.132620e-03	2.520120e-03	3.413155e-03
CLL-JB-0004_pair	3.958150e-03	-2.697088e-03	-2.203485e-04	4.029946e-04	2.879057e-04	-1.804699e-03	-8.546810e-04	-4.751760e-03	-1.680359e-03	0	-9.514503e-04	-6.811310e-04	-1.843390e-03	-1.549000e-03	6.108448e-04	-2.569166e-03	6.783825e-04	6.783825e-04	4.377767e-04	6.308930e-04	-3.926674e-03	-2.197478e-03	-4.667833e-05	1.661302e-03	-7.876153e-04	9.206298e-04	1.650832e-03	1.439198e-03	-2.551931e-04	5.669006e-03	2.898541e-03	-6.584859e-04	-2.330766e-03	1.416731e-02	1.097766e-02	-1.003723e-03	7.267250e-03	-2.804887e-03	1.294954e-02
CLL-JB-0005_pair	5.291138e-03	-3.489100e-03	4.605097e-04	5.883746e-04	3.160482e-03	1.454767e-03	-1.693563e-03	-6.636795e-03	-7.830416e-03	-5.300591e-04	4.920534e-03	4.870916e-04	1.500813e-03	4.277314e-03	4.671548e-03	-1.354568e-03	-5.116862e-03	7.281236e-04	2.627204e-04	4.261218e-03	-5.884545e-03	2.340093e-03	-4.561295e-03	-2.444325e-03	-6.036065e-03	-1.939580e-03	6.315392e-03	3.031288e-03	8.937515e-04	2.809512e-03	8.260291e-03	-5.036286e-04	-2.534147e-03	2.140755e-02	1.894905e-02	5.563493e-03	9.334048e-03	5.958721e-04	1.060411e-02
CLL-JB-0006_pair	2.461116e-03	8.684115e-04	0	-1.315656e-06	6.137364e-04	9.476046e-04	-2.033593e-03	-2.769055e-03	-2.700229e-03	-1.984231e-04	-1.519057e-03	-1.671633e-03	-7.546036e-04	-1.340173e-03	2.049147e-03	-1.209305e-03	-2.260572e-03	2.572850e-03	-2.022927e-03	-5.491227e-04	-3.896249e-03	2.491963e-03	-1.547297e-03	1.236930e-03	-4.472360e-03	2.836598e-04	3.455789e-03	1.852735e-03	1.632996e-03	5.471069e-03	3.278276e-03	-3.734906e-03	2.742608e-04	1.450522e-02	1.005361e-02	5.849366e-03	2.220819e-03	-4.396972e-03	8.423219e-03
CLL-JB-0007_pair	2.508039e-03	-2.353504e-03	1.277164e-03	-2.806768e-04	1.591311e-03	0	-1.079054e-03	-4.896535e-03	-4.675209e-03	-1.067878e-03	-7.304677e-04	1.634348e-03	6.188424e-04	-9.371466e-04	-2.645012e-04	-1.560259e-04	-2.004061e-03	6.470600e-04	1.812612e-03	1.583890e-04	-2.711386e-03	5.311582e-03	-1.844084e-03	2.050049e-03	-2.715019e-03	1.413266e-03	3.615015e-03	1.985272e-03	9.672503e-04	4.250526e-03	3.662729e-03	-5.393919e-04	4.928515e-04	1.204302e-02	9.325749e-03	5.164459e-03	8.213444e-03	-6.398264e-04	8.956230e-03
CLL-JB-0008_pair	-1.325795e-04	-1.853095e-03	7.350057e-04	-1.621811e-03	-8.050458e-04	-2.336047e-04	-1.482875e-03	-2.190020e-03	-2.405187e-03	-5.960980e-04	-2.504715e-03	-6.000659e-05	-1.471436e-03	1.339182e-04	1.774527e-03	2.324334e-04	-3.613564e-05	3.010248e-03	-9.139365e-04	3.861421e-04	3.614542e-03	2.635015e-03	3.889207e-03	7.490978e-03	-4.465329e-03	1.790196e-03	1.589634e-03	1.052049e-03	1.393009e-03	7.184342e-03	4.073775e-03	5.846036e-05	-1.161550e-03	6.799659e-03	6.019077e-03	3.142083e-03	2.312743e-03	-4.542060e-03	6.140226e-03
CLL-JB-0009_pair	3.532021e-03	-4.881633e-04	-2.877074e-03	1.606581e-03	1.683562e-03	-1.033387e-03	-4.819683e-03	-4.538462e-03	-8.135365e-03	1.098794e-03	-9.682331e-04	-1.650610e-03	-2.916590e-03	-1.308788e-03	2.612956e-03	-7.479986e-04	-8.168973e-04	5.417542e-03	-9.306096e-04	1.788520e-03	-3.613579e-03	2.281436e-03	-2.262525e-03	-1.713104e-03	-1.195071e-03	6.279799e-04	2.882059e-03	4.273415e-03	1.222836e-03	6.728479e-03	6.620446e-03	-2.898199e-03	5.009012e-04	2.036696e-02	1.056148e-02	4.730259e-03	1.203547e-02	-1.690066e-03	1.029925e-02
CLL-JB-0010_pair	5.281285e-03	-3.692884e-03	1.935859e-03	3.620082e-04	-4.087068e-04	2.703473e-02	-5.447675e-03	-6.043351e-03	-5.466705e-03	-3.655065e-04	1.042917e-03	-2.442194e-03	-3.966738e-03	-4.256350e-03	3.147555e-03	-2.146625e-03	-4.396342e-03	1.206690e-03	-9.534016e-04	2.022449e-03	-8.287108e-03	0	-1.990160e-03	-2.002871e-03	-7.349477e-03	-7.513948e-04	6.672219e-03	3.846693e-03	2.770125e-03	7.847270e-03	1.089105e-02	7.283061e-03	8.961326e-05	1.450400e-02	1.217171e-02	9.628533e-03	1.323063e-02	-8.337794e-03	1.814562e-02
CLL-JB-0011_pair	6.851633e-03	-1.873982e-03	1.718632e-03	1.828395e-04	2.261374e-03	-1.118627e-03	-4.519260e-03	-5.169274e-03	-7.237264e-03	2.237700e-03	3.102448e-03	-7.257994e-04	-2.454607e-05	-1.929852e-03	6.314750e-03	1.261338e-03	-4.244083e-03	2.092433e-04	1.934713e-03	1.337898e-03	-6.052596e-03	6.796844e-03	-5.842938e-04	3.171337e-03	-4.170494e-03	2.165683e-03	0	1.127697e-03	-2.144451e-03	1.653022e-03	6.048111e-03	-3.407471e-03	-5.915924e-04	2.061521e-02	1.767300e-02	5.211497e-03	1.174461e-02	-2.914492e-04	8.198433e-03
CLL-JB-0012_pair	3.635631e-03	-6.073792e-04	1.549631e-03	-2.631027e-03	-9.239953e-04	-2.936687e-03	-4.923406e-03	-3.522426e-03	-1.694193e-03	-1.807130e-03	-1.518426e-03	8.204835e-05	5.002657e-04	-1.538114e-03	5.509988e-03	-1.671044e-03	-1.022902e-03	5.365937e-04	7.967136e-04	3.505544e-03	-4.632758e-03	2.723530e-03	-3.009447e-03	2.343774e-04	-2.969696e-03	1.601219e-04	2.646449e-03	2.204426e-03	4.542453e-03	2.210861e-03	6.733362e-03	-5.955744e-04	-7.102380e-04	1.362679e-02	1.059750e-02	1.281169e-03	6.355569e-03	-5.040638e-03	9.821266e-03
CLL-JB-0013_pair	1.848737e-03	3.513784e-03	1.555262e-03	-3.821454e-03	6.698304e-04	-2.058759e-03	-7.757977e-04	-1.465229e-03	2.263586e-03	-2.425203e-03	-3.017356e-03	-2.373523e-03	5.195573e-04	-3.321514e-03	5.809486e-03	-3.818502e-04	8.297014e-04	1.658934e-03	-6.401436e-04	2.227557e-03	-8.421887e-04	5.677179e-04	-4.909156e-03	-2.808703e-03	-2.346571e-04	5.105371e-03	6.247727e-03	5.021289e-03	8.523862e-03	7.134350e-03	3.913955e-03	3.653026e-04	-1.604437e-03	-4.776055e-03	9.026985e-04	1.348248e-02	1.680018e-03	4.175837e-05	3.657374e-03
